,Unnamed: 0,Tweet,Scores
1673,2696,aprilialin pnjljh ehhhpenggiringan opini klw ang situng tdk penting ngapain kpu publikasi,1.0
1674,2698,suara jokowi lebih malang kpu sebut sengaja,1.0
1675,2699,zaein relawanprosandi bawasluri kpuid fahrihamzah msaiddidu faldomaldini cakkhum kasih co,1.0
1676,2701,ferdinandhaean mohon jangan ngetest sabar jokowianda suka hasil real count kpu joko,1.0
1677,2703,doradong dilacak ip adress server kpu aksess ip address server sbg intruder remot setel angka kpu,-1.0
1678,2704,kpuid moga komisioner kpuid buta mata tuli telingay cara nyatakrn slma p,-1.0
1679,2706,klau ang kpu tdk rasa curang yaa tinggal siap audit forensik bgtu dibuat ribet,-1.0
1680,2707,tsamaradki ireneviena kpuid udah maki angmaki jelas kl kapeu berat belah,-1.0
1681,2708,gitu donkmendingin suasanabiar pemilu damai gaduh lagisemoga semua,1.0
1682,2709,garuda analisamu wae mbah kpu wani menangke rayen ora mk wani ora yen ora wani yo wes paruh rakyat,-1.0
1683,2712,server kpu hacker luar hackernya mungkin didalam,-1.0
1684,2716,tuding bermasalah zon minta situng kpu dihenti via katadatacoid,-1.0
1685,2718,banyak salah input data zon cek proses situng kpu ri,-1.0
1686,2720,newsjundi bertemanm kpuid bawasluri bentuk tim tpf server kpu,-1.0
1687,2721,ulama ajak masyarakat ciamis pangandaran tunggu ima hasil putus kpu,-1.0
1688,2722,kkpgoid dude susipudjiastuti humaspsdkp lupa oknum kpu laku curang input data c tenggelam jg,-1.0
1689,2726,putrabanten pedjoeangislam gini hitung manual kpuid,1.0
1690,2727,sandiaga berandaiandai kalah versi kpu,1.0
1691,2728,zon pantau situng cara langsung kpu via okezonenews,1.0
1692,2731,kpuid trus tunduk siapa cuk,-1.0
1693,2732,kpuid coba d kubur d pasang cctv ane liat bakal apain malaikat munkar n nangkir alam kubur,1.0
1694,2736,greenblack bangpino masabudiman kpuid udah jelas keberpihanyakita sdh lu pura pura lg,-1.0
1695,2737,rizmawidiono kpuid rijik siapa chat enaena ketauan us balik awokawokawok,-1.0
1696,2738,satunya jalan menangnya semua hormat salah ceroboh kpu,1.0
1697,2739,be smart netizen edar broadcast media chat whatsapp isi konten gila nyata bareskrim mab,-1.0
1698,2740,pesta demokrasi pesta ujung petaka indonesia tangis,-1.0
1699,2741,kpuid masabudiman viryanazis masws novidaevi hsymasyari pramonoutan ksetyawan masa situng inpu,1.0
1700,2742,joked kpkri baik kpu selidiki dgn dana t hrsnya punya ruang hitung suara sep,1.0
1701,2743,massa emakemak bapakbapak jalan tuju tor kpu jakarta tadi siang tolak pemilu curang,-1.0
1702,2744,bagai banding caya kpu data pantau suara nasional pilpres tanggal,-1.0
1703,2745,kawalpemilu maaf bertanyaapa bedanya kawalpemilu kpu sy lihat tiadak bedaanya,1.0
1704,2746,oasi cipta kondisi kpu curang,-1.0
1705,2749,bertemanm cuman kpu salah input padahal padahal,-1.0
1706,2750,kpu kontrol kamu punya pindah pindah tempatotak kotor,-1.0
1707,2751,zon datangi gedung kpu cek angkat diguna situng via merd,1.0
1708,2752,hnurwahid kpuid hapus lghapuus lg hapuuuuuuus lg,-1.0
1709,2754,sakit kpu tular,-1.0
1710,2755,onnowpurbo kpuid insya allah senin besok mulai puasa ramadhan sama mohon maaf lahir batin moga,1.0
1711,2756,wes lapor ng kpu nomor dpt web kpu,-1.0
1712,2757,harisazhar bang haris tinggal semenjak jadi kaki tangan pemilu turut tdk wajar lu dib,1.0
1713,2758,ang tdk hrs tunduktp kpu hrs tunduk pd uu pemilu disitu sebut lalai pengitungan,-1.0
1714,2760,kpuid kpuri sandiuno rockygerung marierteman fahrihamzah gerindra endangprs rakyat kecil bingung,-1.0
1715,2761,siang tadi laku kunjung tor kpuid sama watua komisi dprri p arizapatria,1.0
1716,2762,lapor bawaslu bpn prabowosandi minta situng kpu dihenti,-1.0
1717,2764,orangberiman tsamartsamar kpuid pakai duit cina sembayan kubur,-1.0
1718,2767,peoples movement people power gerak cara sporadis bila kpu keras hati,1.0
1719,2768,kingpurwa gw caya benar semua kemelut main situng kpu,1.0
1720,2769,kalau ang situng kpu salah input us nai tagar mohon ijin,-1.0
1721,2770,alamakk bocah butuh menit bobol situs kpu,-1.0
1722,2773,partaisocmed kingpurwa heraloebs pdemokrat ferdinandhaean alih isu fokus situng k,-1.0
1723,2775,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan salah i,-1.0
1724,2776,fahrihamzah adaskenario besar kpu bawaslualasan kekuasan presiden cuti proses pemi,1.0
1725,2778,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan kalian curang,-1.0
1726,2780,bpn prabowo sandi bangkit bawa bukti lebih salah input situng kpu it bpn desak bawasluri hentika,-1.0
1727,2781,orangberiman dinodachi kpuid biasa mbak tim sebelah ngomong dulu baru mikir kalau bpn mikir d,1.0
1728,2782,kpuid masabudiman viryanazis masws novidaevi hsymasyari pramonoutan ksetyawan kau kira rakyat,-1.0
1729,2784,galihgading budigembok audit it kpu diminta bawaslu jurus rame nggruduk se,-1.0
1730,2785,bubuthoriq haikalhassan kpuid arti hitung suara paslon benar cuman keliaru jum,1.0
1731,2786,tsamaradki kpuid tanam mreka tuai,-1.0
1732,2787,alanborut awakmelah kpuid bu robotini asli,1.0
1733,2790,ferrykoto prabowo kpuid bongkar bangdi fb sdh rami goreng jelanta bekas,-1.0
1734,2791,akhir salah hitung kpu tular sby bilang presiden haha mungkin kua,-1.0
1735,2792,annasuezann mata bener ngitung kpu,1.0
1736,2794,orangberiman kpuid tipu umat besar dosanya double berat sanggup kamu nanggung jok,1.0
1737,2795,kpuid jangan bohong kau kpuentar tinggal silamsakit siksa kubur uang,-1.0
1738,2796,maulana kpuid amburadul kaya otaknya ketua kpu,1.0
1739,2797,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan maaf seluruh ahli it m,1.0
1740,2798,yan frizarn ustadtengkuzul seluruh rakyat rakyat mana woee jangan kamu kata selur,-1.0
1741,2799,abdulrachim unkwonmouse kpuid makin yakin kapeu makhluk kolam,1.0
1742,2801,kpu tolak mentah ijtima ulama,-1.0
1743,2803,abdulrachim kpuid pikir rakyat tidurhi kpuid kalian paling banyak ratus sonilwarrior c juta,1.0
1744,2804,iya inimohon tindak lanjutiuntuk komisioner kpu,1.0
1745,2808,datuakpanduko fadlizon fahrihamzah gilir luu menang telak bilang alhamdulillah gilir kalah sedikit,1.0
1746,2811,jhonkosmik berusahasaja kpuid bawasluri jokowi prabowo ane lebih prefer sumpah pocong tegak benar,1.0
1747,2813,doncorleone kpuid sudahhh malessssss liat curang allah azablah dg sepedihnyajika,-1.0
1748,2814,galihgading budigembok tgl diberi c bawaslu tgl lapor data bawaslu coba note berita kenap,-1.0
1749,2816,vivacoid jadilah anggota kpu jujur amanah dusta ingat dunia akhirat lama lamanya,1.0
1750,2818,minta situng disudahi kpu bicara transparansi,1.0
1751,2819,abdulrachim coddamona kpuid moga allah laknat dukung curang,-1.0
1752,2820,abdulrachim ijoeeeel kpuid benar kpuid kerja siapa yaa dirugi us,1.0
1753,2822,tsamaradki bangpino kpu sma bawslu sma ja udh jdi cbong uga susah rkyt ja mngrti gmna crangi,-1.0
1754,2823,simpul kpu sdh tdk kredible lbh baik segera henti kerja krn sering salah tulis,1.0
1755,2825,kpuid masabudiman viryanazis masws novidaevi hsymasyari pramonoutan ksetyawan sadar sadar j,1.0
1756,2826,abdulrachim kpuid tugas kpu mengentry data c palsu hrs ditangkap palsu c palsu jg hrs ditangk,-1.0
1757,2827,lepas istiwa lapindo sepakat kalian lebih pikir junjunganmu juara,1.0
1758,2828,abdulrachim gmulbae kpuid moga allah swt laknat kalian laku curang hina kalian sehi,-1.0
1759,2830,dyaraysari dapitdong hardcopy diberi kawan bpn bagai simbol bentuk nyata kl kpu bawaslu ni,-1.0
1760,2831,tsamartsamar kpuid soal halal haramnya urus sbgai ima tunjuk bukti halal du,1.0
1761,2833,kingpurwa rahmikhairiah kpuid prihatin spt tdk niat kerja profesional blas asalan,1.0
1762,2834,abdulrachim kpuid asslm saudaraku abdul rahim screenshoot c palsu berhologram shere tks w,-1.0
1763,2835,sanjaya maya jangan liat metro tipu mulu liat kpu salah input ribu kali udah cinta buta,-1.0
1764,2836,abdulrachim kpuid moga salah input entah sengajatdk sllu tahu,-1.0
1765,2838,abdulrachim kpuid salah input kata kpu jancoookk,-1.0
1766,2839,abdulrachim kpuid bawasluri kalau c dipalsu salah entry tindak pidana,-1.0
1767,2841,powerofreceh bawasluri kpuid moga ungkap tegak hukum tegak tegaknya,1.0
1768,2843,detikcom briziek siapa ente pake ngatur kpunoh urusin harim ente cundang lagu,-1.0
1769,2845,maulana kpuid server utk pilih ribu lebih tps kualitas warnet lu diusu,1.0
1770,2846,fahrihamzah mungkin org kpu tiap hari doa minta ampun sm allah tdk bs hindar curang,-1.0
1771,2850,tofa melpor duga curang it kpu cara resmi bawasluri lu kalau bantah pake analisa,-1.0
1772,2851,real count kpu suram mak uwoo,-1.0
1773,2853,tanyalah kpu pihak siapa nah laku security testing cara kontraktual seru keta,1.0
1774,2854,mediaindonesia jadi uda kebukti blum klo kpu curang bang,-1.0
1775,2855,lihatlah tangan kiri atas meja tangan palsu asli lihat bawah main polling laku kpu v,1.0
1776,2856,semua gawai input data kpu baik ganti dg santri pesantren insha allah cepat selesai tdk curang,1.0
1777,2858,suara bogor shared banyak keluh curang pemilu wakil ketua komisi i kunjungi kpu,-1.0
1778,2859,twittizen sahred banyak keluh curang pemilu wakil ketua komisi i kunjungi kpu,-1.0
1779,2860,g ojek berani pasti ruang server kpuid penuh syarat standar baku bagai ruang server server,1.0
1780,2862,rekap kpu nasdem raih suara banyak camat sangkarrang dpr ri,1.0
1781,2863,kpu putus tunggu komando hrs,-1.0
1782,2864,kpu batam undur laksana rekapitulasi suara tingkat kota,1.0
1783,2866,kpuid serius no bohong,-1.0
1784,2867,rakyatmelek rezaboy gerindra qc caya kpu caya rc caya kpps tinggal kecapean caya,-1.0
1785,2872,kpuid kaya iya boot mu,1.0
1786,2875,kpuri laporin org gk karuan hujat kpu sdh lelah,-1.0
1787,2877,problems masalah baru pihak jalanin prosedur sdh ditetap pihak kpu wilay,1.0
1788,2878,tunduk sedikit salah jelas pemilu gagal bacot tugas kpu,-1.0
1789,2884,kpu beri santun keluarga kpps tinggal tangsel,-1.0
1790,2885,kingpurwa gw caya benar semua kemelut main situng kpu,1.0
1791,2886,angka us tahan sore s,-1.0
1792,2887,pejatriputra kpuid jokowi duh kasihan udah diucapin selamat malah tahu,1.0
1793,2888,ditemu ribu salah input situng kpu kubu sangat brutal,-1.0
1794,2889,orangberiman kpuid paling ngeles nunggu hutang cair pake dana haji dulu,-1.0
1795,2890,rsogeri rini bawa buktinya banyak mas banyak suarananti hitung manualsudah d jelas sama kpu,1.0
1796,2894,kalau benar kpuid tunduk uu segera tindak tegas suai uu laku penggelembungan su,1.0
1797,2895,rekapan lebih cepet rekapan kpu,1.0
1798,2900,bu situng kpu direvisi bap direvisi banyak ajaib sejak rezim kuasa,1.0
1799,2903,idrus puji kinerja kpu khususnya kait wajib isi data sipol,1.0
1800,2904,dani yangfaqir dahnilanzar kpuid main bola curangi nangis lgi lu curangi udh keluar,-1.0
1801,2905,fadlizon kalau niat curang logiya kpu bkalan mengklarifksi salah,-1.0
1802,2907,masa iya kpu bsa segegabah biat c jelas dimasu dlm situng kpu indikasinya bsa pembiaran justru s,1.0
1803,2910,wanspartan msaiddidu kpuid kpuid sekolam yee tahu semua,1.0
1804,2912,ketua kpu tepis isu c aspal,-1.0
1805,2915,kpuid masabudiman viryanazis masws novidaevi hsymasyari pramonoutan ksetyawan salah entry gag,-1.0
1806,2919,gerak rakyat anti pemilu curang desak kpu gelar audit forensik it,-1.0
1807,2920,kota sukabumi hasil rekapitulasi tingkat kota,1.0
1808,2921,abiyyu putraerlangga kpuid cakkhum bangpino putrabanten maulanatigor mbahuyok bunuh diri,-1.0
1809,2922,cnnindonesia cebong kpu curang,-1.0
1810,2923,firdausanwar hnurwahid kpuid kira hitung selesai sdh minta tandatangan kpps un,1.0
1811,2927,kpuid doa tindas mustajabah lihat siapa bagaimana tindas tsb,-1.0
1812,2928,depan hotel semeru bogor org ragam polisi ungut kotak tulis kpu allah takdir jatuh d,-1.0
1813,2929,bogabogas republikaonline hebat apanya aplikasi situng kpu sengaja diseting utk tdk proteksi salah input,-1.0
1814,2933,kasus surabaya temu formulir ci asli jadi bungkus dagang cabai padahal hitung kpu,1.0
1815,2936,antaranews mulai salah arah aktifis juang utk tegaknya daulat rakyat utuh shg hrs l,-1.0
1816,2938,rizik minta kpu henti hitung suara kpuid jawab dite rizik lau sokap,1.0
1817,2939,kbrilondon pokoknya hasil kpu benar jokowi presiden bakal banyak tugas tanggung jawab lebih besar,1.0
1818,2940,bawa bukti ribu lebih salah input relawan it bpn desak bawaslu henti situng kpu,-1.0
1819,2941,salah disebut salah input turut pakar it universitas airlangga soegianto soelistiono,-1.0
1820,2942,whizid evalockheart kpuid jokowi mana jelas kpu,1.0
1821,2944,gw salut kagum sm militansi teman dukung meski digempur habis an sit,1.0
1822,2946,mantan ketua umum ppp romahurmuziy apresiasi kinerja kpu laksana pemilu,1.0
1823,2947,fahrihamzah dilaku dpr ri pemilu rentak kali korban kecuranga,-1.0
1824,2952,sanjaya kpu salah input mulu jae unggul udah jelas kalah telak mana,1.0
1825,2953,report banding proses situng kpu vs kp level provinsi report,-1.0
1826,2956,anehdan strategi mulai buah hasilsetelah simak tgl aprilbila meraka ang curang,-1.0
1827,2961,hnurwahid kpuid kira siapa tadz sisip c palsu,-1.0
1828,2962,kpuid slowtipe masa iya,1.0
1829,2963,begitulah kubu paslon us laku bagai cara tutup kalah hitung suara hingg,1.0
1830,2965,tadi bahas gaji kapan trus jawab nunggu hasil kpu kpu selesai gaji hmmm gitu,1.0
1831,2967,mas ganibna kpuid pramonoutan maaf kalau konteksnya keliru input belas ribu tps scan c keliru in,-1.0
1832,2971,dilanggar sumpah janji dilantik jadi kpps kema sumpah bagaiman,-1.0
1833,2973,ruang situng kpu jorok cermin amburadul hasilnya jauh dibanding kerapihan warnet,-1.0
1834,2974,jakarta ketua komisi pilih umum kpu arief budiman potensi curang dilaku tugas,1.0
1835,2975,doa anggota kpuid sengaja laku curang pemilu betul betul hilang suaranya,1.0
1836,2977,tsamaradki kpuid akun asli bu,1.0
1837,2980,tunggu situng kpu sby imbau semua pihak tahan diri,1.0
1838,2981,orangberiman kpuid mantap,1.0
1839,2982,people power bagai daerah indonesia tuju kpu daerah masing via youtube bu,1.0
1840,2983,hitung kpu sby baik pihak buka ruang dialog,1.0
1841,2985,bertemanm duri daging alas lama putus resmi kpu kedatang,-1.0
1842,2990,garuda kpuid ronnierusli msaiddidu albertpanjaitn advokatbs guruplato doradong fahrihamzah akuntofa togel tolol gel,-1.0
1843,2991,kompascom buat mumpung masuk bulan puasa bohong halal penting tuju capai,1.0
1844,2994,kpuid tunduk uu mana uu pwmbenaran salah input berxx tunduk uu team b,-1.0
1845,2995,ribut rusuh dikarena ketidak adilan curang dilaku kpucoba kal,-1.0
1846,2997,benar pemilu gladiator banyak kali korban jiwa,1.0
1847,2998,alhamdulillah susup lacak kata pakar itb intruder situng kpu intruder fungsi men,-1.0
1848,3000,pasang calon presiden capres nomor urut prabowo subiantosandiaga uno menang telak kabupaten sijunjung sumaa,1.0
1849,3001,jangan main suara rakyat alas salah input ulang ulang segampang minta maaf kpu b,-1.0
1850,3002,mberjag ronnierusli kpuid kursus lu dulu dungu ngapain lu tanya org maya ka,-1.0
1851,3004,hasil rekapitulasi suara kpu paslon menang telak atas paslon banyumas jateng pihak prote,1.0
1852,3006,prof ang disingapure ad aqua yakok hilang konsentrasi kebawa aura kpu jadi,-1.0
1853,3007,bpn prabowo serah bukti duga curang situng kpu bawaslu,-1.0
1854,3011,akhir bpn prabowosandi buka rahasia curang hasil input data kpuid banyak kemar,-1.0
1855,3021,kpuid mula rekapitulasi hasil hitung suara nasional pemilu rekap dimulai,1.0
1856,3025,acungsurajaya ganti presiden tutup siapapun pilih suara rakyat kata mar,-1.0
1857,3026,jalan cukup baik hargai kerja kpu,1.0
1858,3027,zarafaul leooliel libra kpuid wr fagtng bangzul kalau bicara bukti bicara muslim,1.0
1859,3030,ratus ribu curang input data kpu belah pihak kontestan salah satu kontestan,-1.0
1860,3032,republikaonline sehebat apapun tekhnologipasti kurang kesalahanbaik tekhnologi sendiri,-1.0
1861,3035,kpu tidur om,-1.0
1862,3036,kpuid masabudiman viryanazis masws novidaevi hsymasyari pramonoutan ksetyawan klo becus menyele,-1.0
1863,3037,dodylucas akuntofa hayooo lari kmana kau kpu bawaslu sigap dong ingat jabat,1.0
1864,3039,cnnindonesia tinggal waktu sama san org ang ajal paksa bangat keliatannya ma,-1.0
1865,3040,doradong masabudiman kpuid kulitnya udah tebal bebal urat malu udah koslet ha,-1.0
1866,3042,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan najis,-1.0
1867,3043,tunggu situng kpu sby imbau semua pihak tahan diri,1.0
1868,3047,rawat hubung presiden kpu ulama jujur adil,1.0
1869,3051,kaszaatmadja diinput situng kpu malam hampir besar adlh c dimenan,1.0
1870,3052,kpu janji bayar santun kpps tahap pemilu usai republika online andi nur aminah,1.0
1871,3053,kingtukijan sayembara buat dirinya sendiri dungu akut munafikun beri curang brutal s,-1.0
1872,3055,cicime yusufmansur kpuri ngaku menang gairah wajah ceria yaa nek banteng biasa cepet berea,1.0
1873,3056,kpu janji bayar santun kpps tahap pemilu usai republika online,1.0
1874,3060,mardani  april haram diri iak ganti presiden,-1.0
1875,3061,antaranews bu hasil hitung lebih tepat hasil atur kpu,1.0
1876,3062,kpuid sekarang tetap nga cayayg ak caya cm hitung manual,1.0
1877,3063,fdja desak bawaslu kpu sentra gakkumdu dialog kait money politic pemilu,-1.0
1878,3064,cara kerja kpu kecil prabohong bongkar cara main sungguh ngeri,-1.0
1879,3065,drkoko syifaznisa kpuid bawasluri data c jadi acu jadi anak c mana dipakai jd tanya,1.0
1880,3066,landakkukus untung kpu tegas,1.0
1881,3067,cobeh klo kpu pusat tigl tunggu azab sj,-1.0
1882,3068,serah buat kpu kini dite bagai arah alangkah bagusnya mencotoh gedung ruang wallst,1.0
1883,3070,ustadtengkuzul ndak masuk akal kalau akalnya pindah dengkul aduankonten,1.0
1884,3072,tanpawajh emang tunduktapi kerja suai keharusandmn kpu lembaga jurdil jalan pemilu,1.0
1885,3076,data kpu salah entri data situngpemilu,-1.0
1886,3078,loembok selesai khawatir akibat belas ribu human error salah entry data situng kpu sekarang namba,-1.0
1887,3079,kifli kpuid bawasluri like father like son,1.0
1888,3081,situng kpu layak salah input diancam pidana siap semua komisioner kpuid masuk penjar,1.0
1889,3084,oknum kpu salah input data diancam tahun penjara denda juta kpu cukup minta maaf sangsi uu,-1.0
1890,3086,kpu sadar situs dihati us jam ahli statistik amp curang kpu tampak gil,1.0
1891,3090,catat kpu salah entri data situng pemilu,-1.0
1892,3094,tryhardthenfail banyak korban curang lg dosa kalian sungguh besaaar kpuid,-1.0
1893,3095,ngeri x situng kpuid id suara bkn makin turun makin lecit padahal inout an sdh,-1.0
1894,3096,kpuid it kpu diaudit forensik salah input us us,-1.0
1895,3097,rapat pleno kpu kota cilegon banten dilaksana sabtu us aman c,1.0
1896,3105,ratuanissah bawasluri kpuid dorong tuju,1.0
1897,3106,selisih suara jumat mei kpu tps kp tps,-1.0
1898,3107,oppositelinks kpuid bawasluri aneh yaa jateng kota maju tps salah jadi mikir benar maju,-1.0
1899,3108,fadlizon kalau datangin kpu lantas org kpu takut gtu liat justru mungkin org kpu tawa,-1.0
1900,3109,aldhikun ronnierusli kpuid gaya cebong bloon awal ngegas dungu dunguin gilir dikasih ngeles,-1.0
1901,3112,kpu beber catat salah tugas entri data formulir c salin hasil pemungutan suara tingka,-1.0
1902,3113,fajarnugros andiarief dasar quick count kpu sama lembaga survey sihcuma katanya kpu curang lembaga,-1.0
1903,3114,radioelshinta berkerja atas dasar uu situng server laman kpuid tabulasi jenjang scr manual it,1.0
1904,3116,tangassa rekidatuak situng kpu jangan harapin kiamat segitu gitu udah seting utk curang gw,-1.0
1905,3117,ketua kpu bangkalan tegas hasil rekapitulasi bu tetap calon anggota dprd pilih,1.0
1906,3124,kpuid cape banget asli liatnya,1.0
1907,3125,aparat tnipolri aman rapat pleno kpu supiori,1.0
1908,3131,agus harimurti harap semua pihak dewasa sikapi hasil resmikpu,1.0
1909,3132,muncul kpk sakit selamati kpu atas pemilu nilai jurdil,1.0
1910,3133,syarman bawasluri kpuid curang ko angan punya etika malungumpet woiii curang menyaki,-1.0
1911,3137,pilih dipaksa rasyid kpk usut kpu,1.0
1912,3139,sangka ucap selamat kpu,1.0
1913,3140,relawan it prabowo lapor salah input situng kpu bawaslu,-1.0
1914,3141,powerofreceh cakkhum kpuid d jawab jangan bengong cc bawasluri,-1.0
1915,3142,tkn jokowimaruf nilai tren real count jauh beda hasil manual count kpuri,1.0
1916,3143,bpn prabowo lapor salah input kpu situng bawaslu,-1.0
1917,3144,hingga malam jumat jalan rapat pleno kpu kota serang banten dgn urut kasemen,1.0
1918,3145,besok sy beber data salah satu tim bpnrelawanpendukung prabowo katanya temu salah situng kpuid amp,-1.0
1919,3146,berita baru hari kuntul ngendog ad minta kpu hitung ulang nol segitu curangnya,1.0
1920,3149,kpu laksana rekapitulasi hasil hitung suara,1.0
1921,3150,turut pakar ilmu intah tim pasang calon nomor pilih bela kpu bagai keluarga bes,1.0
1922,3151,hukumdan wakakakapantesan blg kpu tsm curangnyangitung presiden keberapa ngawur doi,-1.0
1923,3152,titojalu lebih lillahi,1.0
1924,3153,ngetwit jangan kpu salah input,-1.0
1925,3155,ketua kpu tkn jokowi tuju bentuk tpf curang curang struktur sistemastis massif,-1.0
1926,3157,kpuid masabudiman viryanazis masws novidaevi hsymasyari pramonoutan ksetyawan dosa,-1.0
1927,3158,lebih berat mana tugas kpps kpu pusat kkps tinggal kpu pusat,-1.0
1928,3159,kepala negara negarawan salah lembaga negara kpu alam krisis caya pemilu lem,-1.0
1929,3160,tirtoid kpu tunduk undang undang,1.0
1930,3161,zaeffendy cimaul bawasluri klo kpu tdk proses temu ajuk tim it bpn doa spy mata da,1.0
1931,3164,fahrihamzah hanumrais serang c sumber data situng kpu tps tps karawang pangkal desa taman,1.0
1932,3167,kingpurwa pemilu kpuid congorlu jatuh lu ndre,-1.0
1933,3170,antaranews modelnya beri pura pura beri dikasih bukti gimana kpuid,-1.0
1934,3173,gw buka tempat kursus hitung sempoa khusus buat kpusupaya lebih pin ngitungnya,1.0
1935,3174,hnurwahid temu rumus matematika baru produk kpu,1.0
1936,3175,sukabumi smoga cepat klarifikasi mana benar ko kebalik cltgtinputan gambar screenshoot,1.0
1937,3177,kpu tugas kpps tinggal dunia jadi,-1.0
1938,3178,genesis detikcom lahh menang mrk dieeem kuk sdh pantas layak tp,1.0
1939,3179,masifaturohmi glrhn zoelfick real count kpu selisih lebih suara curang impossible angk,-1.0
1940,3180,fahrulr annasuezann itungan kpu sby dukung jadi angya dikurang,1.0
1941,3182,kpuid masabudiman novidaevi pramonoutan hsymasyari masws viryanazis ksetyawan sangat heran,1.0
1942,3184,ireneviena qerenqeren kpuid kalau turut papan selancar disita aparat beliau,1.0
1943,3185,syarman bawasluri kpuid curang ko sampe lupa angka aslinya,-1.0
1944,3187,maya sohiban sama kpu masanyebut urut presiden medti curang,-1.0
1945,3188,situng bu sedia informasi tendensi manipulasi informasi bentuk mengg,1.0
1946,3189,heran lihat kpuid sekarang tgl april sd sekarang masyarakat protes lapor salah input an,-1.0
1947,3190,mohon koreksi kpuid bawasluri senin april pm suara tambah angka depan padahal c tulis,1.0
1948,3191,ferrykoto karniilyas prabowo ilctv waahh nyata bapak lompat pagar kpuid,-1.0
1949,3192,kpu kubu prabowo lapor lembaga survey rilis quick count pilpres,-1.0
1950,3193,fadlizon banyaknya langgar kpu,-1.0
1951,3194,evalockheart kpuid jokowi hitung manual tahu c asli palsu,1.0
1952,3197,oppositelinks akuntofa tantang bukti curang tsm minimal suara nasiona,-1.0
1953,3198,abdulrachim panca kpuid bu human error udah masuk tindak kriminal palsu data c,-1.0
1954,3200,situng kpu unggul banten total data masuk sebut pasang prabowosandi oleh,1.0
1955,3201,fadlizon situng alat pantau spy masyarakat ikut mengawasihasil akhir hitung kpu pakai manualapa nge,1.0
1956,3203,gaes kmrn katanya salah entry data jd dukung tdk salah yo twitt kpu jg sdh umumin hasilny,-1.0
1957,3204,hnurwahid kpuid sedih lihat tweet digital catat u wahai pakai peci malu,-1.0
1958,3206,whizid kpuid kasus namanya langgar pemilu langgar konstitusi makar,-1.0
1959,3207,arya stark tusuk pisau pramuya badan the night kingkok ad aj mancing bahas kampret amp ceb,-1.0
1960,3208,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan sekolahnya lulus kalau beri,1.0
1961,3209,ayaniulva tanya dulu sah anggar kpu dong,1.0
1962,3211,jadi salah input data situng kpu sebesar sen total tps diinput,-1.0
1963,3212,pakpri komplek mega mai mana suaranya salah input kpu tps lurah padang sarai komplek mega,-1.0
1964,3215,hnurwahid jujur minta situng kpu dihnti karna kuat jago klah situng bukti transparansi,1.0
1965,3216,acehasan pusing kayanya tiap hari liat tv ttg hitung hsl pemilu prabowo kalahudh tolak qc hsl kpu,-1.0
1966,3217,kpuid masabudiman novidaevi pramonoutan viryanazis hsymasyari masws ksetyawan anak anak almarhum t,1.0
1967,3218,lisaamartatara chocostrwbrry kpuid bagus warnet drpd server kpuid kemarin jadi jangan menyamaka,-1.0
1968,3219,kingtukijan sayembara buat dirinya sendiri dungu akut munafikun beri curang brutal bi,-1.0
1969,3220,fitriee habibahnoeri hnurwahid kpuid mana lapor kasi berkas lapor pingin ajahahaha,-1.0
1970,3222,abdulrachim mayairma kpuid lalu curi suaranyaapa habis akal sehat yaa,1.0
1971,3223,fahrihamzah katanya udah amp menang stress emang kurang waras duo fh ba sam,-1.0
1972,3227,beda habib sholeh habib buron habib sholeh kalah pilpres jangan bawabawa ulama habib buron segera lanti,1.0
1973,3228,pakar itb intruder situng kpu intruder fungsi ubah data disesuai hasil quick cou,-1.0
1974,3229,etikamalasari kpuid masabudiman viryanazis masws novidaevi hsymasyari pramonoutan ksetyawan mungkin pake aplikasi packman,-1.0
1975,3230,hnurwahid kpuid maaf ustadz jelang ramadhan alangkah sejuknya ustadz hnw jenak tinggal nafsu politi,-1.0
1976,3231,kalau jumlahnya bu salah input namanya salah niat ketua kpuid,-1.0
1977,3234,entah maksud tofa kawannya lempar tuduh pemilu curang dasar temu keliru input situng,-1.0
1978,3235,relawanprosandi kpuid masabudiman dukung prabowo lucu dikit ozab azab ozab azab sdh trserah kalian s,-1.0
1979,3236,tsamaradki indrfuz kpuid moga akal sehatnya us tahanin neng,1.0
1980,3238,doncorleone kpuid curang cerdas jadi punya malu,-1.0
1981,3239,salah sebut jangan kunjung kpuid,-1.0
1982,3241,kunjung prabowosandi aceh raya syukur kemenanganamp bpn bawaslu bahas curang situng kpu,1.0
1983,3242,putrabanten jawa barat menang telak hasil pleno c kpu,1.0
1984,3247,detikcom ngapain kpu bunya lg nungguin baliho cilengsi nurunin,-1.0
1985,3250,coba dibantah curang bpn bawa bukti tanya posisikapasitas skrng seb,-1.0
1986,3251,ireneviena kpuid menang telak jawa barat jawa timur dki banten aceh padang,1.0
1987,3255,kpuid rasa kalau cuman ngasi duit santun cukup unt,1.0
1988,3258,powerofreceh parah brutal kpuid bawasluri,-1.0
